shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
a3c93b9d-3771-4795-a049-5c9e1ad68274,40.4018123687394,-86.8930978711306,11,2318.53
fdb1f3d7-9bfc-4080-9744-eecba1f2f0d7,40.4313196650875,-86.9141574286013,32,4991.4
35a4a041-bbef-4caf-bf3c-90c8fcf505e1,40.4245092227762,-86.89331110676,43,8315.03
b2fb5f23-4a20-4897-a615-38592c749669,40.4246902718955,-86.880657784978,12,1740.23
cc51be41-31c7-4cbc-ae01-e416cf0c5c41,40.404898250395,-86.8278061942939,17,2755.46
9e37c709-da4d-47d3-8e02-117078544224,40.4200460267094,-86.8954501685768,92,13088.28
33a78717-33ba-4ed0-a454-e9664b82ecc9,40.4313676316361,-86.9191233467533,11,2559.11
a71242c1-4d9e-4544-b9fb-85a33be1459a,40.42243,-86.850988,41,5595.38
c00ee998-8e65-405c-8dce-d0d66a97300e,40.420631,-86.845789,40,6671.84
cce62167-8ef5-4348-b560-0ba856cccea9,40.4241243257597,-86.9118599243081,12,1919.14
8f34b845-0c9a-4de0-aa19-cfa8ddea9afa,40.4273784349704,-86.929001967566,7,1347.61
6e0407a9-fdcc-4c6d-af74-d759dbc6e6cd,40.4252521947176,-86.8936732049986,8,1378.03
5722b85f-8831-4c63-93a3-1088ca4ad852,40.4595496034354,-86.9014609993375,31,7082.56
8be32f80-0150-4c6a-9f12-5d117e584036,40.402724,-86.85667,18,5099.79
3291c507-52af-4f5a-a675-9ca4a3414ee8,40.425741697892,-86.8894165390382,23,3811.45
0ad88370-06b4-4430-8e2f-55c9b689648b,40.392461,-86.845996,9,787.4
a71242c1-4d9e-4544-b9fb-85a33be1459a,40.4212945950803,-86.8500873059086,45,5760.41
c00ee998-8e65-405c-8dce-d0d66a97300e,40.4277734713419,-86.8453679588656,47,7564.82
19b1b3a2-f738-496f-be5b-eb74acef1d7f,40.4263116673417,-86.9191515099496,42,8962.35
c00ee998-8e65-405c-8dce-d0d66a97300e,40.432257,-86.847354,51,8280.53
a3c93b9d-3771-4795-a049-5c9e1ad68274,40.3835867573969,-86.8993930160638,56,6731.25
55e8db73-883c-44da-8ffe-0bb673265fce,40.4152408489728,-86.826879491024,49,7532.58
c00ee998-8e65-405c-8dce-d0d66a97300e,40.3888747327849,-86.8386758469746,12,1520.58
8ef0cf95-edd8-4baa-a2a0-c53418be348b,40.3835907807106,-86.8947742518648,30,4900.73
a249126c-3876-4974-8a7c-dcbc3387511d,40.425558,-86.925678,0,0
a3c93b9d-3771-4795-a049-5c9e1ad68274,40.383391,-86.896151,58,7006.52
c8b38e8e-81ed-48fd-968b-14851619707a,40.4219316197593,-86.9042504968792,17,3492.88
fea2c57d-9abb-475a-8121-196bf716857e,40.4377901815051,-86.8621290839987,0,0
ed2b4b2e-07ca-4297-aab0-bfc74190b50f,40.3937657412151,-86.8490841596773,7,434.06
544492c2-4a4c-408d-8a9d-a250c29ce5cb,40.4331915338749,-86.92314800162,27,4151.88
544492c2-4a4c-408d-8a9d-a250c29ce5cb,40.4353386423194,-86.9249517872901,21,3466.57
544492c2-4a4c-408d-8a9d-a250c29ce5cb,40.4331875105612,-86.9259388402664,25,3910.71
a71242c1-4d9e-4544-b9fb-85a33be1459a,40.4173664997438,-86.8167219648792,77,9916.73
c00ee998-8e65-405c-8dce-d0d66a97300e,40.4322648306051,-86.8558379623794,52,8998.12
3c068e88-548a-4008-91f4-00e5b6ca2718,40.4658112207539,-86.9318115372546,74,6318.79
eeb83ce0-d934-4f3d-be0b-501c954043dd,40.3937737878426,-86.8490868418864,7,428.17
0ad88370-06b4-4430-8e2f-55c9b689648b,40.4007287562328,-86.8384223782076,21,3079.15
9c2606ab-128d-4c9a-9fbf-7fe26a74f4fa,40.4321173091005,-86.8842774262594,60,11327.51
55e8db73-883c-44da-8ffe-0bb673265fce,40.4207112145848,-86.8948077794795,0,0
749cb9f5-1ea2-4301-9329-97882a5b9fb7,40.4296818631698,-86.8869985274672,12,1781.68
8e273d6c-292c-429a-90ea-17805a9f3ebb,40.4247707381708,-86.8503541857215,23,4183.17
8ef0cf95-edd8-4baa-a2a0-c53418be348b,40.3836792936134,-86.895030402841,31,4924.54
55e8db73-883c-44da-8ffe-0bb673265fce,40.4164505253107,-86.8145185300421,70,9374.71
6c7d5bfc-2ad6-4f97-93ae-3c95c97bc7d5,40.4177943121072,-86.8338532348784,9,1995.17
e9c69f38-7aa0-4188-ab84-13c9534a2a75,40.3818795312571,-86.8491364627562,48,10061.48
3c068e88-548a-4008-91f4-00e5b6ca2718,40.4777349816403,-86.9362586400663,86,8470
5722b85f-8831-4c63-93a3-1088ca4ad852,40.4344513457793,-86.8979556253338,18,4123.42
1a9201fa-fddf-4943-8d40-fb830a3b4a5b,40.4368943236407,-86.8981350599608,25,3299.83
4d06a394-0bf1-4495-aa4b-248e7e992dc9,40.4308137554415,-86.9104289657133,22,4233.24
3c068e88-548a-4008-91f4-00e5b6ca2718,40.4604923999603,-86.9244408264423,44,4994.9
9862f095-0be6-46b4-a1a6-c24ae6e1b21c,40.39684,-86.809643,42,12953.85
9c2606ab-128d-4c9a-9fbf-7fe26a74f4fa,40.4112560695348,-86.838716566553,33,4999.98
a3c93b9d-3771-4795-a049-5c9e1ad68274,40.3819278110223,-86.8868443004396,70,7844.83
a71242c1-4d9e-4544-b9fb-85a33be1459a,40.4156163582573,-86.8243287100988,70,8995.36
ec57a9af-e26c-4f0c-b0f5-c8689c11b535,40.4240934887021,-86.9172436713025,44,9311.86
55e8db73-883c-44da-8ffe-0bb673265fce,40.4145756610975,-86.8246505751998,54,7957.8
cc3bb77b-1bf1-454c-8569-4f64668caf8e,40.446104176298,-86.9227237694842,50,2444.09
e9c69f38-7aa0-4188-ab84-13c9534a2a75,40.406144,-86.876705,16,2993.11
8e273d6c-292c-429a-90ea-17805a9f3ebb,40.4249464228717,-86.854750326559,25,4582.55
3c068e88-548a-4008-91f4-00e5b6ca2718,40.467868,-86.934742,77,6805.39
85101d5f-e45c-4ee3-9d01-be05b92d72bb,40.423931,-86.911286,31,8495.02
ed2b4b2e-07ca-4297-aab0-bfc74190b50f,40.4182730864449,-86.8929369385801,30,5398.61
cc3bb77b-1bf1-454c-8569-4f64668caf8e,40.4337016620688,-86.9344377717561,82,5914.41
c8b38e8e-81ed-48fd-968b-14851619707a,40.4181067894761,-86.8954166409622,22,4518.78
c8b38e8e-81ed-48fd-968b-14851619707a,40.423931,-86.911286,8,1993.43
35a4a041-bbef-4caf-bf3c-90c8fcf505e1,40.4251194253635,-86.8941358860812,41,8203.35
3c068e88-548a-4008-91f4-00e5b6ca2718,40.467824,-86.938576,78,7129.54
9c2606ab-128d-4c9a-9fbf-7fe26a74f4fa,40.4321847641114,-86.8448664488329,48,7993.68
19b1b3a2-f738-496f-be5b-eb74acef1d7f,40.4660378674291,-86.9318772513793,13,2831.42
fdb1f3d7-9bfc-4080-9744-eecba1f2f0d7,40.4332773645685,-86.9231989635944,14,2757.56
2310bef0-6b01-4c83-ad86-fc1941919590,40.402644,-86.885609,9,2655.8
9862f095-0be6-46b4-a1a6-c24ae6e1b21c,40.4173128555603,-86.8837141623327,7,1220.35
041d584c-8d1e-40f2-962d-bb0231461d0d,40.3920424218203,-86.9137750216588,32,7927.44
75b3621a-a10c-41d1-8a64-5281f7c33647,40.403042161646,-86.8365676305632,14,4065.03
cc3bb77b-1bf1-454c-8569-4f64668caf8e,40.4480383052292,-86.9234419336221,41,2110.06
cc3bb77b-1bf1-454c-8569-4f64668caf8e,40.4601700545252,-86.9334373525673,10,474.49
cc3bb77b-1bf1-454c-8569-4f64668caf8e,40.4503471335922,-86.9251351278422,33,1814.37
8be32f80-0150-4c6a-9f12-5d117e584036,40.4028517247946,-86.8503193170023,23,6619.77
19b1b3a2-f738-496f-be5b-eb74acef1d7f,40.4519468815295,-86.9246017589928,22,5032.17
6c7d5bfc-2ad6-4f97-93ae-3c95c97bc7d5,40.4177031169953,-86.8479978649615,13,3191.9
041d584c-8d1e-40f2-962d-bb0231461d0d,40.3893870347373,-86.9128295429247,31,7621.72
fea2c57d-9abb-475a-8121-196bf716857e,40.4299715417607,-86.8704881888919,15,2022.29
c01374f4-4c5d-40d6-ae29-674af9914301,40.4255217567397,-86.9288731771036,6,1123.14
eeb83ce0-d934-4f3d-be0b-501c954043dd,40.410741,-86.871123,18,3162.38
ec57a9af-e26c-4f0c-b0f5-c8689c11b535,40.4707961065052,-86.9389462136594,7,1703.15
6e0407a9-fdcc-4c6d-af74-d759dbc6e6cd,40.4586108302242,-86.9155734429105,36,7975.1
cce62167-8ef5-4348-b560-0ba856cccea9,40.4184654606428,-86.9102011996552,7,1172.18
0ad88370-06b4-4430-8e2f-55c9b689648b,40.4041847827545,-86.8345707258326,26,3828.37
5722b85f-8831-4c63-93a3-1088ca4ad852,40.4704199401041,-86.8992236352586,35,8313.39
85101d5f-e45c-4ee3-9d01-be05b92d72bb,40.446453,-86.922233,8,2218.26
812dbe53-6509-4f19-8747-b99bd795f0df,40.4200902831608,-86.8902252251044,52,8243.71
23b25f4b-07dc-4760-8447-40c9c89fdef1,40.4368795714903,-86.8972847996524,22,2547.27
3291c507-52af-4f5a-a675-9ca4a3414ee8,40.4331539829465,-86.8654308834929,8,1311.27
b24b0274-e323-4f43-98f3-f66a225b07c8,40.426423,-86.879189,17,2361.34
e8e0b073-78bd-4984-a677-7fab47b44868,40.4418188596856,-86.8696352463743,0,0
c01374f4-4c5d-40d6-ae29-674af9914301,40.4273751632795,-86.9263746992573,8,1543.65
4188213e-63dd-4835-acef-6dea1dd88bc8,40.4355372212447,-86.9246287636021,14,2620.86
f1d1a794-64a6-4201-b26a-af1e3cb44705,40.3963862595788,-86.8385108911104,50,11028.26
0ad88370-06b4-4430-8e2f-55c9b689648b,40.3896,-86.8383,12,1611.79
6c7d5bfc-2ad6-4f97-93ae-3c95c97bc7d5,40.417769,-86.839813,11,2499.4
b24b0274-e323-4f43-98f3-f66a225b07c8,40.420261944548,-86.8867504231185,6,751.88
5722b85f-8831-4c63-93a3-1088ca4ad852,40.457171825002,-86.9027846695652,57,12782.83
8de13121-4053-48e7-aa94-5337858a9357,40.4605742073401,-86.9249142363616,6,1149.34
b38b5b09-dead-4792-915f-cc5e1a19687e,40.4492633312501,-86.9424827064564,7,669.73
9c2606ab-128d-4c9a-9fbf-7fe26a74f4fa,40.4219061387721,-86.8893776470052,69,12932.24
b38b5b09-dead-4792-915f-cc5e1a19687e,40.4476218192352,-86.9390494787126,1,49.99
3291c507-52af-4f5a-a675-9ca4a3414ee8,40.4299916583295,-86.8705109876699,14,2027.88
fdb1f3d7-9bfc-4080-9744-eecba1f2f0d7,40.4242021098257,-86.9293586569642,4,974.96
fea2c57d-9abb-475a-8121-196bf716857e,40.4231788470256,-86.8942579265987,31,4573.46
55e8db73-883c-44da-8ffe-0bb673265fce,40.4156056294206,-86.8281294004994,46,7413.19
b7ef4e53-829f-4e0a-aff9-a380007ff4d9,40.4240505650074,-86.8507028729142,21,4097.18
d9e7dd6d-56fa-4ab9-b86b-18f57ab95e36,40.44019,-86.88508,6,2053.05
d072bcb2-356b-46ca-b41a-a0910b5925c2,40.4184031735899,-86.9080914204175,13,2858.85
5997802e-5a89-48a8-8cab-5b19811c9705,40.464537432812,-86.9619693961562,6,2329.91
cc3bb77b-1bf1-454c-8569-4f64668caf8e,40.4240934887021,-86.9172436713025,111,8178.97
19b1b3a2-f738-496f-be5b-eb74acef1d7f,40.446024,-86.919318,28,6030.25
0ad88370-06b4-4430-8e2f-55c9b689648b,40.4218913866217,-86.8869207434011,80,14815.02
03e26e1c-6e00-499f-93b0-320dca7c832a,40.3954662618319,-86.8832568456684,20,4751.54
9e37c709-da4d-47d3-8e02-117078544224,40.3988605975426,-86.8940031167271,67,10102.47
ec57a9af-e26c-4f0c-b0f5-c8689c11b535,40.4677450935689,-86.9388939105805,9,2042.83
cc3bb77b-1bf1-454c-8569-4f64668caf8e,40.4281449573126,-86.9308231431736,94,6606.99
9c2606ab-128d-4c9a-9fbf-7fe26a74f4fa,40.3948053227097,-86.8368209156421,18,2305.16
fbc5cd1c-6db6-485f-8305-5acfa94e003b,40.4172766457365,-86.891884171479,4,595.11
e9c69f38-7aa0-4188-ab84-13c9534a2a75,40.3955883023494,-86.8668645242968,23,4532.98
76983c84-a550-4ae5-9ebd-33e18e16f83d,40.4059590641236,-86.832612713135,26,7511.67
3c068e88-548a-4008-91f4-00e5b6ca2718,40.423931,-86.911286,0,0
0ad88370-06b4-4430-8e2f-55c9b689648b,40.391669,-86.84469,10,928.69
c00ee998-8e65-405c-8dce-d0d66a97300e,40.392461,-86.845996,10,783.06
d072bcb2-356b-46ca-b41a-a0910b5925c2,40.44021,-86.88472,39,7709.01
8be32f80-0150-4c6a-9f12-5d117e584036,40.4173128555603,-86.8837141623327,7,1219.34
7a16de4d-ee42-4db5-b42b-f227ff26ec8b,40.4240934887021,-86.9172436713025,15,6327.53
ed2b4b2e-07ca-4297-aab0-bfc74190b50f,40.397343,-86.852698,10,1018.51
e9c69f38-7aa0-4188-ab84-13c9534a2a75,40.393386,-86.872178,29,5957.87
8ef0cf95-edd8-4baa-a2a0-c53418be348b,40.3829671670775,-86.8885153167555,26,4358.51
2a89dc32-c5d2-4a1f-b253-5101778fe583,40.4500746995255,-86.9418416584636,5,526.63
fdb1f3d7-9bfc-4080-9744-eecba1f2f0d7,40.4242094618846,-86.9216979352197,6,1623
d072bcb2-356b-46ca-b41a-a0910b5925c2,40.4181067894761,-86.8954166409622,22,4520.55
b7ef4e53-829f-4e0a-aff9-a380007ff4d9,40.4153883704775,-86.8134872206144,1,26.46
3a0c1adf-bcce-4483-b912-f6ccb6cea72a,40.42558,-86.886886,10,1312.7
812dbe53-6509-4f19-8747-b99bd795f0df,40.4242436840679,-86.8505164593766,24,4119.79
9862f095-0be6-46b4-a1a6-c24ae6e1b21c,40.4172645757952,-86.8894339733978,5,736.42
33a78717-33ba-4ed0-a454-e9664b82ecc9,40.4677035193266,-86.9471645025709,27,8243.95
e9c69f38-7aa0-4188-ab84-13c9534a2a75,40.417276,-86.878829,9,1700.55
ece1d069-2f6b-4836-bae0-5196af09dbb8,40.4182417315521,-86.8942240391648,2,290.59
3c068e88-548a-4008-91f4-00e5b6ca2718,40.467884568446,-86.9317136366196,76,6549.38
b2fb5f23-4a20-4897-a615-38592c749669,40.4246983185231,-86.8762401864672,16,2457.69
c8b38e8e-81ed-48fd-968b-14851619707a,40.420805,-86.901506,18,3756.65
45708703-c5f6-4bd8-a9c9-55ac615984e1,40.456775,-86.876203,0,0
3a0c1adf-bcce-4483-b912-f6ccb6cea72a,40.3889692010757,-86.8387525892166,65,13918.41
76983c84-a550-4ae5-9ebd-33e18e16f83d,40.4172873745732,-86.886183135878,6,1011.44
1a9201fa-fddf-4943-8d40-fb830a3b4a5b,40.4368943236407,-86.8972915051753,26,3371.17
b57d9985-2e52-4096-befc-d7807b74ee9b,40.4255002990663,-86.9149256893948,0,0
9c2606ab-128d-4c9a-9fbf-7fe26a74f4fa,40.3933382855809,-86.84730537472,9,635.04
3291c507-52af-4f5a-a675-9ca4a3414ee8,40.4369975886939,-86.862186751496,3,766.98
f1d1a794-64a6-4201-b26a-af1e3cb44705,40.4273742554979,-86.8465288167901,27,6171.96
a36ab8ce-df7e-4465-8382-d16340bf2cf9,40.393779,-86.84914,56,12044.79
b02434ee-e8b5-481f-a99b-2ac0ab14efbc,40.4246983185231,-86.8762401864672,14,2113.63
1a9201fa-fddf-4943-8d40-fb830a3b4a5b,40.423842,-86.903363,32,4914.97
b7ef4e53-829f-4e0a-aff9-a380007ff4d9,40.4171023021401,-86.8138922341998,4,250.18
9e37c709-da4d-47d3-8e02-117078544224,40.367268,-86.865301,6,762.95
4188213e-63dd-4835-acef-6dea1dd88bc8,40.4333454841398,-86.9273055922972,11,2280.72
75b3621a-a10c-41d1-8a64-5281f7c33647,40.4182730864449,-86.8811808157671,34,10436.6
ed2b4b2e-07ca-4297-aab0-bfc74190b50f,40.409462,-86.86967,17,2987.39
8de13121-4053-48e7-aa94-5337858a9357,40.430362,-86.913149,30,6377.38
19b1b3a2-f738-496f-be5b-eb74acef1d7f,40.438373,-86.917026,34,7191.1
75b3621a-a10c-41d1-8a64-5281f7c33647,40.4218337191244,-86.8942874308996,42,11934.07
d072bcb2-356b-46ca-b41a-a0910b5925c2,40.4444474246769,-86.881977431892,41,8242.52
a3c93b9d-3771-4795-a049-5c9e1ad68274,40.3846489122301,-86.9114723450823,38,5662.11
9e37c709-da4d-47d3-8e02-117078544224,40.4051839056721,-86.8933178122829,71,10847.6
19b1b3a2-f738-496f-be5b-eb74acef1d7f,40.465203,-86.930392,15,3066.56
4d06a394-0bf1-4495-aa4b-248e7e992dc9,40.455428,-86.915589,35,7633.57
a36ab8ce-df7e-4465-8382-d16340bf2cf9,40.39441,-86.876543,24,5039.22
cc3bb77b-1bf1-454c-8569-4f64668caf8e,40.4267467086287,-86.9305834372258,99,6766.24
ec57a9af-e26c-4f0c-b0f5-c8689c11b535,40.467770574556,-86.9318437237646,12,2638.86
76983c84-a550-4ae5-9ebd-33e18e16f83d,40.4172645757952,-86.8894339733978,5,736.41
85101d5f-e45c-4ee3-9d01-be05b92d72bb,40.459835,-86.933891,2,353.13
75531d05-f1a5-464f-a991-9cee7f03c7f3,40.4334447493311,-86.9247465240304,5,524.88
041d584c-8d1e-40f2-962d-bb0231461d0d,40.385630600788,-86.9114911205465,29,7189.21
c01374f4-4c5d-40d6-ae29-674af9914301,40.4273751226332,-86.9289110128524,7,1329.11
812dbe53-6509-4f19-8747-b99bd795f0df,40.4178519796045,-86.8295093971198,8,1624.29
a3c93b9d-3771-4795-a049-5c9e1ad68274,40.3955561158392,-86.8963715074284,18,3077.21
4d06a394-0bf1-4495-aa4b-248e7e992dc9,40.431117,-86.913622,17,3310.94
d072bcb2-356b-46ca-b41a-a0910b5925c2,40.4273751632795,-86.9263746992573,2,411.69
3291c507-52af-4f5a-a675-9ca4a3414ee8,40.4348249992624,-86.862778178619,5,1019.55
9e37c709-da4d-47d3-8e02-117078544224,40.3655623117424,-86.8625837184539,4,345.79
041d584c-8d1e-40f2-962d-bb0231461d0d,40.381785653936,-86.8766532466801,13,3321.49
f1d1a794-64a6-4201-b26a-af1e3cb44705,40.4296818631698,-86.8869985274672,12,1764.77
6e0407a9-fdcc-4c6d-af74-d759dbc6e6cd,40.4200145338554,-86.8954882762076,2,107.09
a3c93b9d-3771-4795-a049-5c9e1ad68274,40.3846422067071,-86.9027229787542,50,6423.09
a71242c1-4d9e-4544-b9fb-85a33be1459a,40.4247533038111,-86.8605237818076,33,4480.15
a71242c1-4d9e-4544-b9fb-85a33be1459a,40.41539,-86.8138,86,10463.34
a36ab8ce-df7e-4465-8382-d16340bf2cf9,40.3881491952031,-86.8764225766911,33,6614.44
b02434ee-e8b5-481f-a99b-2ac0ab14efbc,40.424682225268,-86.8842090299254,10,1439.5
8be32f80-0150-4c6a-9f12-5d117e584036,40.4174429427053,-86.8675323943813,11,2588.49
3a0c1adf-bcce-4483-b912-f6ccb6cea72a,40.432045,-86.873718,28,5225.75
33a78717-33ba-4ed0-a454-e9664b82ecc9,40.4688354115984,-86.9470035700204,28,8370.46
cc3bb77b-1bf1-454c-8569-4f64668caf8e,40.4307442148985,-86.9323092924877,87,6290.62
a71242c1-4d9e-4544-b9fb-85a33be1459a,40.4164505253107,-86.8145185300421,83,10265.7
55e8db73-883c-44da-8ffe-0bb673265fce,40.4241390779101,-86.8509107441253,26,4512.78
0ad88370-06b4-4430-8e2f-55c9b689648b,40.4264089587317,-86.84708672319,45,7332.57
d9e7dd6d-56fa-4ab9-b86b-18f57ab95e36,40.4248015835763,-86.8869864575259,14,3790.94
6e0407a9-fdcc-4c6d-af74-d759dbc6e6cd,40.434932,-86.905752,24,5075.56
ece1d069-2f6b-4836-bae0-5196af09dbb8,40.4460969833193,-86.9435153569886,27,7828.47
8be32f80-0150-4c6a-9f12-5d117e584036,40.4028396548533,-86.8503179758977,20,5637.48
b57d9985-2e52-4096-befc-d7807b74ee9b,40.4251770928608,-86.9218819988896,3,808.32
b02434ee-e8b5-481f-a99b-2ac0ab14efbc,40.4251073554222,-86.8728243930831,16,2441.17
b38b5b09-dead-4792-915f-cc5e1a19687e,40.4314396959267,-86.9298634900898,35,9028.11
d4a536bd-c78c-4eb1-b23d-a3dfeea9ee8b,40.425741697892,-86.8869985274672,16,3187.36
17c09e80-b496-42cc-9ce2-11bc70d2c634,40.4210411742951,-86.9218976263088,8,1768.61
8ef0cf95-edd8-4baa-a2a0-c53418be348b,40.4090489690929,-86.8953831133475,80,11723.1
d4a536bd-c78c-4eb1-b23d-a3dfeea9ee8b,40.4321548600289,-86.8814812231947,9,2048.33
812dbe53-6509-4f19-8747-b99bd795f0df,40.4249464228717,-86.854750326559,28,4575.47
812dbe53-6509-4f19-8747-b99bd795f0df,40.4176441083934,-86.8164698372167,6,520.88
89d30f4c-2c01-4497-b2e3-de416e4ccdaf,40.387378,-86.840122,12,1715.94
eeb83ce0-d934-4f3d-be0b-501c954043dd,40.4027216376496,-86.8603024995507,13,1883.89
0ad88370-06b4-4430-8e2f-55c9b689648b,40.432186,-86.865217,56,9802.35
35a4a041-bbef-4caf-bf3c-90c8fcf505e1,40.443075474684,-86.9127651699046,19,3908.6
9c2606ab-128d-4c9a-9fbf-7fe26a74f4fa,40.4064157004464,-86.8348438399349,30,4146.68
9862f095-0be6-46b4-a1a6-c24ae6e1b21c,40.4172699402135,-86.8942592677032,2,328.18
6e0407a9-fdcc-4c6d-af74-d759dbc6e6cd,40.4434040453079,-86.9128402717614,30,6231.98
cc3bb77b-1bf1-454c-8569-4f64668caf8e,40.4207112145848,-86.8948077794795,151,10702.33
a36ab8ce-df7e-4465-8382-d16340bf2cf9,40.393376,-86.875047,26,5279.59
041d584c-8d1e-40f2-962d-bb0231461d0d,40.383573,-86.89251,17,4705.04
6e0407a9-fdcc-4c6d-af74-d759dbc6e6cd,40.445537,-86.91398,31,6487.84
8be32f80-0150-4c6a-9f12-5d117e584036,40.4174711059017,-86.8641796329128,12,2872.15
fee02bed-a7f1-4fac-898d-fd23b3b2dfda,40.4273630933382,-86.925686712604,1,200.58
b7ef4e53-829f-4e0a-aff9-a380007ff4d9,40.41539,-86.8138,0,0
3c068e88-548a-4008-91f4-00e5b6ca2718,40.4612970627127,-86.924490447312,52,5093.89
89d30f4c-2c01-4497-b2e3-de416e4ccdaf,40.4200554144416,-86.8954273697989,59,11406.16
85101d5f-e45c-4ee3-9d01-be05b92d72bb,40.4189329099019,-86.899902635807,44,9694.98
d7c3f8ae-2050-45f0-86c8-e90cb3022546,40.4172579040036,-86.9244947323862,13,2618.63
8be32f80-0150-4c6a-9f12-5d117e584036,40.401044,-86.804833,45,12166.82
1a9201fa-fddf-4943-8d40-fb830a3b4a5b,40.4544386538529,-86.9031937064644,8,1135.65
c00ee998-8e65-405c-8dce-d0d66a97300e,40.394007,-86.836989,17,2227.03
0ad88370-06b4-4430-8e2f-55c9b689648b,40.393337,-86.84857,6,362.73
3c068e88-548a-4008-91f4-00e5b6ca2718,40.465335,-86.929928,69,6081.01
cc3bb77b-1bf1-454c-8569-4f64668caf8e,40.4502113162256,-86.9250946910946,35,1830.15
cc3bb77b-1bf1-454c-8569-4f64668caf8e,40.4240390790937,-86.9117490594395,113,8644.71
9862f095-0be6-46b4-a1a6-c24ae6e1b21c,40.4175019513072,-86.8582170819174,14,3377.63
9e37c709-da4d-47d3-8e02-117078544224,40.3818406392241,-86.8760873005442,15,3274.6
0ad88370-06b4-4430-8e2f-55c9b689648b,40.4277520136685,-86.8870856992654,76,14163.63
a36ab8ce-df7e-4465-8382-d16340bf2cf9,40.389653,-86.871167,30,6007.03
3a0c1adf-bcce-4483-b912-f6ccb6cea72a,40.432993050396,-86.8878823153902,16,2518.77
3c068e88-548a-4008-91f4-00e5b6ca2718,40.4653431752529,-86.929271485166,68,6025.5
e9c69f38-7aa0-4188-ab84-13c9534a2a75,40.4015884042733,-86.8697277825909,19,3770.89
e9c69f38-7aa0-4188-ab84-13c9534a2a75,40.3954796728778,-86.876559369359,25,5353.56
3a0c1adf-bcce-4483-b912-f6ccb6cea72a,40.4321245506574,-86.8872392881929,25,4082.02
f1d1a794-64a6-4201-b26a-af1e3cb44705,40.4246352866075,-86.8906664485136,8,894.41
9862f095-0be6-46b4-a1a6-c24ae6e1b21c,40.402724,-86.85667,18,5101.22
3c068e88-548a-4008-91f4-00e5b6ca2718,40.4684196691763,-86.9386592172777,80,7215.4
8ef0cf95-edd8-4baa-a2a0-c53418be348b,40.4075174276541,-86.8976133702763,77,11467.38
75b3621a-a10c-41d1-8a64-5281f7c33647,40.4205694080237,-86.8942719840207,43,12074.57
041d584c-8d1e-40f2-962d-bb0231461d0d,40.3672413746858,-86.8710313362498,6,1242.53
0ad88370-06b4-4430-8e2f-55c9b689648b,40.4248015835763,-86.8869864575259,78,14491.59
0ad88370-06b4-4430-8e2f-55c9b689648b,40.4287904186254,-86.8916323457768,70,12693.27
cc51be41-31c7-4cbc-ae01-e416cf0c5c41,40.4218538356932,-86.8930697079342,68,10911.17
e9c69f38-7aa0-4188-ab84-13c9534a2a75,40.392557,-86.849441,61,12696.9
0ad88370-06b4-4430-8e2f-55c9b689648b,40.3915073806471,-86.8490196781718,1,57.49
8ef0cf95-edd8-4baa-a2a0-c53418be348b,40.3922583396589,-86.9137642928221,54,7963.9
8ef0cf95-edd8-4baa-a2a0-c53418be348b,40.3893870347373,-86.9128295429247,52,7634.69
c8b38e8e-81ed-48fd-968b-14851619707a,40.429388,-86.891693,39,7779.57
ed3a538d-5bf9-4508-a33e-332be73a9c02,40.4398849868706,-86.9620480812817,4,1740.02
ec57a9af-e26c-4f0c-b0f5-c8689c11b535,40.461673,-86.92462,19,3945.37
b38b5b09-dead-4792-915f-cc5e1a19687e,40.4499727755769,-86.9404992127716,4,415.03
3291c507-52af-4f5a-a675-9ca4a3414ee8,40.4307,-86.8707,13,1947.56
9e37c709-da4d-47d3-8e02-117078544224,40.3819693852645,-86.8843914201493,21,3983.58
041d584c-8d1e-40f2-962d-bb0231461d0d,40.3876301877278,-86.9122099526054,30,7419.58
7a080abe-31e5-4068-a553-2928a8743761,40.391669,-86.84469,8,903.89
8ef0cf95-edd8-4baa-a2a0-c53418be348b,40.4050779584097,-86.8975610671974,74,11196.23
cc51be41-31c7-4cbc-ae01-e416cf0c5c41,40.417538161131,-86.8673500041574,51,8309.75
5997802e-5a89-48a8-8cab-5b19811c9705,40.4589121335982,-86.9348592301457,18,5664.97
b38b5b09-dead-4792-915f-cc5e1a19687e,40.4241243257597,-86.9118599243081,29,6703.19
7a080abe-31e5-4068-a553-2928a8743761,40.381895,-86.863708,19,3993.51
45708703-c5f6-4bd8-a9c9-55ac615984e1,40.4373934786034,-86.8859341421951,7,2372.09
d9e7dd6d-56fa-4ab9-b86b-18f57ab95e36,40.4184073651522,-86.9064095431427,28,6626.49
c8b38e8e-81ed-48fd-968b-14851619707a,40.4200017702581,-86.8924286599415,25,4981
cc51be41-31c7-4cbc-ae01-e416cf0c5c41,40.403165543268,-86.8277404801691,16,2562.84
2310bef0-6b01-4c83-ad86-fc1941919590,40.418292,-86.888474,18,4565.88
9c2606ab-128d-4c9a-9fbf-7fe26a74f4fa,40.432186,-86.865217,53,9715.24
19b1b3a2-f738-496f-be5b-eb74acef1d7f,40.446042,-86.921129,29,6183.41
19b1b3a2-f738-496f-be5b-eb74acef1d7f,40.4657267311649,-86.9279625670888,16,3280.03
a71242c1-4d9e-4544-b9fb-85a33be1459a,40.4215239239647,-86.8675136189171,17,2661.67
